id,waktu,isp_name,status,ping_ms,download_mbps,upload_mbps
11802,2026-05-25 11:20:54,Linknet,Akses Internet ke Luar Terganggu,2.36,0.0,0.0
11803,2026-05-25 11:20:59,Linknet,Tidak Ada Gangguan pada Jaringan,15.52,0.0,0.0
11804,2026-05-25 11:21:13,Linknet,Gangguan ISP Gedung,7.66,0.0,0.0
11805,2026-05-25 11:21:27,Linknet,Akses Internet ke Luar Terganggu,2.23,0.0,0.0
11806,2026-05-25 11:21:32,Linknet,Tidak Ada Gangguan pada Jaringan,15.56,0.0,0.0
11807,2026-05-25 11:23:13,Linknet,Akses Internet ke Luar Terganggu,2.41,0.0,0.0
11808,2026-05-25 11:23:18,Linknet,Tidak Ada Gangguan pada Jaringan,15.43,0.0,0.0
11809,2026-05-25 11:25:09,Linknet,Akses Internet ke Luar Terganggu,3.02,0.0,0.0
11810,2026-05-25 11:25:14,Linknet,Tidak Ada Gangguan pada Jaringan,15.7,0.0,0.0
11811,2026-05-25 11:25:44,Linknet,SPEEDTEST,22.29,92.97,105.71
11812,2026-05-25 11:29:30,Linknet,Akses Internet ke Luar Terganggu,6.62,0.0,0.0
11813,2026-05-25 11:29:35,Linknet,Tidak Ada Gangguan pada Jaringan,16.16,0.0,0.0
11814,2026-05-25 11:30:45,Linknet,SPEEDTEST,27.26,95.55,106.93
11815,2026-05-25 11:35:45,Linknet,SPEEDTEST,28.31,96.63,105.74
11816,2026-05-25 11:40:45,Linknet,SPEEDTEST,22.7,89.84,106.97
11817,2026-05-25 11:45:49,Linknet,SPEEDTEST,23.41,94.45,105.51
11818,2026-05-25 11:50:49,Linknet,SPEEDTEST,32.28,94.52,106.81
11819,2026-05-25 11:55:49,Linknet,SPEEDTEST,29.58,93.73,103.36
11820,2026-05-25 12:00:43,Linknet,Akses Internet ke Luar Terganggu,2.72,0.0,0.0
11821,2026-05-25 12:00:48,Linknet,Tidak Ada Gangguan pada Jaringan,15.54,0.0,0.0
11822,2026-05-25 12:01:11,Linknet,Akses Internet ke Luar Terganggu,9.23,0.0,0.0
11823,2026-05-25 12:01:16,Linknet,Tidak Ada Gangguan pada Jaringan,16.39,0.0,0.0
11824,2026-05-25 12:05:33,Linknet,SPEEDTEST,20.53,90.35,16.41
11825,2026-05-25 12:08:46,Linknet,Akses Internet ke Luar Terganggu,3.46,0.0,0.0
11826,2026-05-25 12:08:51,Linknet,Tidak Ada Gangguan pada Jaringan,15.87,0.0,0.0
11827,2026-05-25 12:09:54,Linknet,Akses Internet ke Luar Terganggu,2.42,0.0,0.0
11828,2026-05-25 12:09:59,Linknet,Tidak Ada Gangguan pada Jaringan,15.89,0.0,0.0
11829,2026-05-25 12:10:33,Linknet,SPEEDTEST,21.92,76.16,104.3
11830,2026-05-25 12:13:49,Linknet,Akses Internet ke Luar Terganggu,5.01,0.0,0.0
11831,2026-05-25 12:13:54,Linknet,Tidak Ada Gangguan pada Jaringan,15.68,0.0,0.0
11832,2026-05-25 12:15:31,Linknet,SPEEDTEST,20.08,88.18,104.01
11833,2026-05-25 12:20:33,Linknet,SPEEDTEST,24.63,95.85,105.54
11834,2026-05-25 12:22:13,Linknet,Akses Internet ke Luar Terganggu,3.7,0.0,0.0
11835,2026-05-25 12:22:18,Linknet,Tidak Ada Gangguan pada Jaringan,16.46,0.0,0.0
11836,2026-05-25 12:25:49,Linknet,SPEEDTEST,26.07,96.48,108.0
11837,2026-05-25 12:30:42,Linknet,SPEEDTEST,20.89,61.5,70.07
11838,2026-05-25 12:35:45,Linknet,SPEEDTEST,30.97,90.4,103.41
11839,2026-05-25 12:40:45,Linknet,SPEEDTEST,24.92,97.09,49.84
11840,2026-05-25 12:45:44,Linknet,SPEEDTEST,21.56,93.12,105.17
11841,2026-05-25 12:50:47,Linknet,SPEEDTEST,23.83,96.37,105.59
11842,2026-05-25 12:55:54,Linknet,SPEEDTEST,27.11,89.6,102.58
11843,2026-05-25 13:05:31,Linknet,SPEEDTEST,25.51,83.89,55.92
11844,2026-05-25 13:10:31,Linknet,SPEEDTEST,14.79,96.3,109.0
11845,2026-05-25 13:15:34,Linknet,SPEEDTEST,19.08,100.01,106.26
11846,2026-05-25 13:20:36,Linknet,SPEEDTEST,18.0,93.87,105.44
11847,2026-05-25 13:25:42,Linknet,SPEEDTEST,13.69,94.7,106.88
11848,2026-05-25 13:30:43,Linknet,SPEEDTEST,14.4,96.78,108.21
11849,2026-05-25 13:35:43,Linknet,SPEEDTEST,16.49,93.08,109.06
11850,2026-05-25 13:40:49,Linknet,SPEEDTEST,17.26,70.71,106.39
11851,2026-05-25 13:45:51,Linknet,SPEEDTEST,17.36,97.14,71.56
11852,2026-05-25 13:50:54,Linknet,SPEEDTEST,16.25,92.56,108.5
11853,2026-05-25 13:55:57,Linknet,SPEEDTEST,17.95,34.84,107.27
11854,2026-05-25 13:56:36,Linknet,Router Internal Bermasalah,0.0,0.0,0.0
11855,2026-05-25 13:56:41,Linknet,Tidak Ada Gangguan pada Jaringan,16.33,0.0,0.0
11856,2026-05-25 14:05:39,Linknet,SPEEDTEST,17.49,103.87,61.45
